Ticker,Previous Close,Volume,Market Cap,Total Debt,Net Receivables,Inventory,Property Plant and Equipment,Total Liabilities,Shares Outstanding,Beta,PE Ratio (TTM),EPS (TTM),Dividend,Dividend %,Cash/sh,Cash And Cash Equivalents,NET-NET
Ticker,Previous Close,Volume,Market Cap,Total Debt,Net Receivables,Inventory,Property Plant and Equipment,Total Liabilities,Shares Outstanding,Beta,PE Ratio (TTM),EPS (TTM),Dividend,Dividend %,Cash/sh,Cash And Cash Equivalents,NET-NET
MOBL,5.45,362654.0,539364000.0,0.0,48171000.0,0.0,8812000.0,140746000.0,102740000.0,2.18,0.0,0.54,0.0,0.0,0.0,85833000.0,-0.09706784115242359
MOFG,34.68,38256.0,416006000.0,304470000.0,6129000.0,2010000.0,75969000.0,2871967000.0,12220000.0,0.81,20.13,1.69,0.0,0.0,0.0,41572000.0,-224.94470130932896
MOGLC,100.04,0.0,0.0,0.0,6129000.0,2010000.0,75969000.0,2871967000.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,41572000.0,-224.94470130932896
MOGO,3.4,5000.0,71209000.0,88500000.0,0.0,0.0,0.0,0.0,22930000.0,-0.39,0.0,0.724,0.0,0.0,0.0,0.0,0.0
MOMO,46.51,3595497.0,9496000000.0,300000000.0,53181000.0,0.0,39762000.0,264217000.0,204490000.0,0.44,22.76,2.04,0.0,0.0,0.0,685827000.0,2.451258007726539
MOR,27.72,71830.0,3481000000.0,101.68,14373546.0,300753.0,3526351.0,56727172.0,31500000.0,1.08,0.0,0.79,0.0,0.0,0.0,76589129.0,1.089487111111111
MORN,131.07,54995.0,5594000000.0,125000000.0,148200000.0,0.0,147400000.0,600800000.0,42640000.0,0.78,36.03,3.64,0.0,0.0,0.0,308200000.0,-0.7985459662288931
MOSY,0.69,369246.0,5433000.0,9650000.0,1681000.0,1766000.0,827000.0,15793000.0,8170000.0,0.31,0.0,0.199,0.0,0.0,0.0,3868000.0,-1.0959914320685435
MOTS,5.24,29813.0,82938000.0,0.0,0.0,6000.0,783000.0,3645000.0,15680000.0,0.31,0.0,1.49,0.0,0.0,0.0,6939000.0,0.2602040816326531
MOXC,0.9162,51.0,61713000.0,6480000.0,0.0,3130.0,686296.0,4319438.0,67360000.0,-0.7,0.0,0.127,0.0,0.0,0.0,18494.0,-0.05363840558194774
MPAA,25.8,119864.0,472713000.0,75110000.0,23534000.0,83783000.0,28322000.0,219521000.0,18920000.0,1.7,154.26,0.16,0.0,0.0,0.0,13049000.0,-6.26892177589852
MPAC,9.98,19308.0,93681000.0,0.0,0.0,0.0,0.0,322127406.0,1200000.0,1.7,228.41,0.04,0.0,0.0,0.0,570258.0,-267.96429
MPACU,10.75,0.0,100910000.0,0.0,0.0,0.0,0.0,322127406.0,9390000.0,1.7,244.32,0.04,0.0,0.0,0.0,570258.0,-34.24463769968051
MPACW,10.75,0.0,100910000.0,0.0,0.0,0.0,0.0,322127406.0,9390000.0,1.7,244.32,0.04,0.0,0.0,0.0,570258.0,-34.24463769968051
MPB,31.4,45500.0,247189000.0,29580000.0,0.0,189000.0,16168000.0,1094651000.0,8450000.0,0.4,23.09,1.27,0.0,0.0,0.0,23514000.0,-124.83721893491125
MPCT,58.8,1030.0,247189000.0,29580000.0,0.0,189000.0,16168000.0,1094651000.0,8450000.0,0.4,23.09,1.27,0.0,0.0,0.0,23514000.0,-124.83721893491125
MPVD,2.1,35956.0,436521000.0,313160000.0,2679000.0,82173000.0,662658000.0,460324000.0,210010000.0,0.31,87.5,0.02,0.0,0.0,0.0,43129000.0,1.3740238560068567
MPWR,135.26,558636.0,5622000000.0,0.0,40624000.0,99281000.0,144636000.0,130562000.0,42300000.0,1.25,71.41,1.86,0.0,0.0,0.0,82759000.0,4.183014184397163
MRAM,7.43,82284.0,127119000.0,11360000.0,4041000.0,9837000.0,3946000.0,20553000.0,16900000.0,1.25,0.0,1.25,0.0,0.0,0.0,12950000.0,0.2539792899408284
MRBK,17.26,14725.0,116398000.0,95670000.0,0.0,437000.0,9741000.0,754674000.0,6390000.0,1.25,24.48,0.74,0.0,0.0,0.0,35506000.0,-110.98724569640062
MRCC,13.64,45162.0,280500000.0,236030000.0,5335000.0,0.0,0.0,228733000.0,20440000.0,1.31,24.41,0.56,0.0,0.0,0.0,4332000.0,-10.78276663405088
MRCY,52.28,621907.0,2564000000.0,195000000.0,143814000.0,108585000.0,50980000.0,292589000.0,48410000.0,1.11,61.58,0.86,0.0,0.0,0.0,66521000.0,-0.267196860152861
MRIN,3.25,10658.0,20247000.0,2450000.0,12237000.0,0.0,15559000.0,20586000.0,5790000.0,0.98,0.0,5.62,0.0,0.0,0.0,27544000.0,5.474050086355786
MRLN,29.15,30456.0,347633000.0,0.0,22650000.0,0.0,4204000.0,860511000.0,12220000.0,0.47,11.21,2.54,0.0,0.0,0.0,67146000.0,-63.18932078559738
MRNS,8.06,1791487.0,355810000.0,0.0,0.0,0.0,1338000.0,0.0,40520000.0,3.45,0.0,0.74,0.0,0.0,0.0,0.0,0.03302073050345508
MRSN,12.27,175905.0,270663000.0,0.0,784000.0,0.0,2319000.0,60721000.0,23150000.0,3.45,0.0,2.04,0.0,0.0,0.0,26591000.0,-1.3487257019438446
MRTN,21.8,661483.0,1153000000.0,0.0,81017000.0,4322000.0,571920000.0,164903000.0,54660000.0,1.36,11.94,1.77,0.0,0.0,0.0,15791000.0,8.88642060007318
MRTX,60.25,617970.0,1919000000.0,0.0,237000.0,0.0,525000.0,13958000.0,32360000.0,2.29,0.0,2.78,0.0,0.0,0.0,107703000.0,2.9186572929542645
MRUS,19.36,81734.0,430023000.0,0.0,3148000.0,0.0,1168000.0,148916000.0,22630000.0,-0.21,0.0,2.64,0.0,0.0,0.0,149678000.0,0.1896155545735749
MRVL,18.85,14545225.0,12411000000.0,1880000000.0,280395000.0,170039000.0,202222000.0,566874000.0,658400000.0,0.91,25.72,0.73,0.0,0.0,0.0,888482000.0,1.2441460358444714
MSBF,21.5,10740.0,106392000.0,82170000.0,0.0,0.0,8698000.0,490015000.0,5080000.0,-0.01,31.41,0.67,0.0,0.0,0.0,22309000.0,-90.35590551181102
MSBI,33.84,133714.0,783416000.0,935030000.0,8358000.0,5708000.0,76162000.0,3963156000.0,23680000.0,0.8,38.3,0.86,0.0,0.0,0.0,190202000.0,-155.72928631756756
MSEX,47.57,91902.0,803228000.0,188360000.0,17784000.0,4118000.0,566718000.0,429532000.0,16390000.0,0.21,30.99,1.58,0.0,0.0,0.0,4937000.0,9.610738255033556
MSFT,113.57,39914829.0,876171000000.0,87510000000.0,26481000000.0,2662000000.0,36146000000.0,176130000000.0,7670000000.0,1.26,53.64,2.13,0.0,0.0,0.0,11946000000.0,-13.930410691003912
MSON,16.9,20287.0,166653000.0,0.0,5245549.0,5019886.0,4188377.9999999995,4619573.0,9440000.0,1.29,0.0,0.85,0.0,0.0,0.0,10979455.0,1.8000386387711864
MSTR,147.65,61635.0,1699000000.0,0.0,69500000.0,0.0,53359000.0,245189000.0,9430000.0,0.13,0.0,0.12,0.0,0.0,0.0,420244000.0,29.74962884411453
MSVB,13.02,8220.0,44456000.0,0.0,0.0,176000.0,2032000.0,152523000.0,3570000.0,-0.11,17.34,0.72,0.0,0.0,0.0,7464000.0,-40.03893557422969
MTBC,4.68,100911.0,56626000.0,221.91,3879463.0,0.0,1385743.0,5275243.0,11850000.0,2.23,0.0,0.37,0.0,0.0,0.0,4362232.0,0.2854286286919831
MTBCP,27.6,14349.0,53645000.0,221.91,3879463.0,0.0,1385743.0,5275243.0,11670000.0,1.77,0.0,0.37,0.0,0.0,0.0,4362232.0,0.28983112682090834
MTCH,57.33,2228504.0,15334000000.0,1250000000.0,116751000.0,0.0,61620000.0,1622841000.0,66970000.0,0.39,31.96,1.73,0.0,0.0,0.0,272624000.0,-17.933906973271615
MTEC,10.15,120608.0,21800000.0,0.0,0.0,0.0,0.0,136253.0,699.75,0.39,0.0,0.0,0.0,0.0,0.0,25217.0,-158.67952840300106
MTECU,12.05,25008.0,24920000.0,0.0,0.0,0.0,0.0,136253.0,2140000.0,0.39,0.0,0.0,0.0,0.0,0.0,25217.0,-0.05188598130841122
MTECW,12.05,25008.0,24920000.0,0.0,0.0,0.0,0.0,136253.0,2140000.0,0.39,0.0,0.0,0.0,0.0,0.0,25217.0,-0.05188598130841122
MTEM,5.79,2519044.0,149400000.0,3060000.0,0.0,0.0,1952000.0,13102000.0,27070000.0,5.08,0.0,1.47,0.0,0.0,0.0,58910000.0,1.764314739564093
MTEX,20.3,4338.0,48533000.0,2049999.9999999998,1180000.0,9385000.0,4314000.0,36001000.0,2400000.0,1.38,0.0,1.1,0.0,0.0,0.0,37682000.0,4.821875
MTFB,8.52,249.0,140458000.0,14060000.0,0.0,0.0,0.0,38095758.0,263519999.99999997,0.52,0.0,3.88,0.0,0.0,0.0,22651475.0,-0.05860763129933213
MTFBW,8.52,249.0,140458000.0,14060000.0,0.0,0.0,0.0,38095758.0,263519999.99999997,0.52,0.0,3.88,0.0,0.0,0.0,22651475.0,-0.05860763129933213
MTGE,19.8,0.0,906794000.0,3760000000.0,14608000.0,0.0,256993000.0,4947414000.0,45800000.0,0.08,14.67,1.35,0.0,0.0,0.0,123762000.0,-99.46949781659389
MTGEP,25.88,0.0,904348000.0,3760000000.0,14608000.0,0.0,256993000.0,4947414000.0,45800000.0,0.05,19.17,1.35,0.0,0.0,0.0,123762000.0,-99.46949781659389
MTLS,13.64,46568.0,738578000.0,114420000.0,42773000.0,0.0,0.0,0.0,52380000.0,2.04,2014.29,0.01,0.0,0.0,0.0,0.0,0.6124427262313861
MTP,0.735,18202.0,24962000.0,8650000.0,3811000.0,941000.0,2529000.0,14548000.0,61080000.0,0.13,0.0,0.828,0.0,0.0,0.0,13204000.0,0.07389898493778652
MTRX,25.1,210737.0,667132000.0,0.0,283379000.0,5152000.0,72645000.0,239190000.0,27010000.0,0.75,0.0,0.43,0.0,0.0,0.0,64057000.0,4.169650129581637
MTSC,55.05,75566.0,990343000.0,391330000.0,206300000.0,127728000.0,99930000.0,760915000.0,17860000.0,1.15,19.05,2.91,0.0,0.0,0.0,108733000.0,-18.682138857782753
MTSI,22.46,444324.0,1395000000.0,693190000.0,154589000.0,136074000.0,131019000.0,859749000.0,65160000.0,2.35,0.0,2.47,0.0,0.0,0.0,130104000.0,-6.363524401473296
MTSL,1.58,25093.0,4974000.0,0.0,1665000.0,0.0,148000.0,6934000.0,3290000.0,1.79,0.0,0.59,0.0,0.0,0.0,1328000.0,-1.2794072948328268
MU,46.06,86689373.0,51890000000.0,7350000000.0,3725000000.0,3123000000.0,19431000000.0,15866000000.0,1160000000.0,1.01,4.49,9.97,0.0,0.0,0.0,5109000000.0,11.232112068965517
MUDS,9.68,73101.0,251420000.0,0.0,0.0,0.0,0.0,169229.0,20800000.0,1.01,0.0,0.0,0.0,0.0,0.0,24945.0,-0.006936730769230769
MUDSU,10.32,23400.0,268320000.0,0.0,0.0,0.0,0.0,169229.0,26000000.0,1.01,0.0,0.0,0.0,0.0,0.0,24945.0,-0.005549384615384616
MUDSW,10.32,23400.0,268320000.0,0.0,0.0,0.0,0.0,169229.0,26000000.0,1.01,0.0,0.0,0.0,0.0,0.0,24945.0,-0.005549384615384616
MVBF,19.45,76947.0,215981000.0,307870000.0,0.0,1346000.0,26686000.0,1384110000.0,11340000.0,0.76,23.75,0.8,0.0,0.0,0.0,20305000.0,-117.85238095238095
MVIS,1.15,635024.0,107965000.0,0.0,695000.0,4541000.0,3251000.0,24831000.0,93070000.0,-0.84,0.0,0.36,0.0,0.0,0.0,16966000.0,-0.019579348877189214
MXIM,59.58,1659669.0,16547999999.999998,1490000000.0,280072000.0,282390000.0,579364000.0,2520621000.0,278020000.0,1.82,36.29,1.64,0.0,0.0,0.0,1543484000.0,-0.16734047910222286
MXWL,3.69,279982.0,162324000.0,41030000.0,31643000.0,32228000.0,28044000.0,99278000.0,45730000.0,0.34,0.0,1.16,0.0,0.0,0.0,50122000.0,0.4096708943800569
MYFW,17.6,12320.0,131717999.99999999,89130000.0,11916000.0,1875000.0,6777000.0,867813000.0,7970000.0,0.34,89.84,0.18,0.0,0.0,0.0,9502000.0,-105.6034504391468
MYGN,47.37,670600.0,3281000000.0,9300000.0,102100000.0,34300000.0,43200000.0,209200000.0,70920000.0,1.7,25.42,1.82,0.0,0.0,0.0,110900000.0,0.5446277495769881
MYL,38.73,3327954.0,20102000000.0,14690000000.0,0.0,0.0,2339100000.0,0.0,515570000.00000006,1.37,44.97,0.87,0.0,0.0,0.0,0.0,4.536920301801889
MYND,1.72,146268.0,11060000.0,582.2,166000.0,0.0,120700.0,1548700.0,6280000.0,0.37,0.0,2.28,0.0,0.0,0.0,5449000.0,0.6601114649681529
MYNDW,1.72,146268.0,11060000.0,582.2,166000.0,0.0,120700.0,1548700.0,6280000.0,0.37,0.0,2.28,0.0,0.0,0.0,5449000.0,0.6601114649681529
MYOK,64.35,276949.0,2531000000.0,0.0,1013000.0,0.0,3147000.0,41074000.0,40120000.0,3.32,0.0,1.46,0.0,0.0,0.0,224571000.0,4.671080508474576
MYOS,1.29,11948.0,9342000.0,0.0,4000.0,1779000.0,184000.0,431000.0,7470000.0,0.64,0.0,0.63,0.0,0.0,0.0,923000.0,0.2099732262382865
MYRG,32.46,285911.0,542689000.0,60970000.0,365880000.0,0.0,148084000.0,316749000.0,16570000.0,0.56,17.44,1.88,0.0,0.0,0.0,5343000.0,6.704164152082076
MYSZ,1.35,1303718.0,24570000.0,0.0,326000.0,0.0,67000.0,3570000.0,29150000.0,0.75,0.0,0.28,0.0,0.0,0.0,1802000.0,-0.04996569468267582
MZOR,52.75,6971108.0,1491000000.0,0.0,6034000.0,7864000.0,4323000.0,17233000.0,52710000.0,1.62,0.0,0.34,0.0,0.0,0.0,46376000.0,0.7953614114968697
NAII,10.0,31379.0,77474000.0,0.0,8671000.0,13729000.0,18136000.0,11463000.0,7560000.0,-0.43,18.7,0.55,0.0,0.0,0.0,27843000.0,6.333829365079365
NAKD,2.92,128693.0,61069000.0,36640000.0,26699000.0,31113000.0,4741000.0,93806000.0,22960000.0,-0.43,0.0,90.34,0.0,0.0,0.0,10739000.0,-1.8617269163763066
NANO,36.5,262310.0,865297000.0,0.0,62457000.0,54394000.0,44810000.0,47316000.0,24140000.0,1.82,17.85,2.01,0.0,0.0,0.0,34899000.0,4.408978873239437
NAOV,4.32,2271.0,17415000.0,0.0,35000.0,76000.0,6000.0,1231000.0,3960000.0,0.05,0.0,1.01,0.0,0.0,0.0,4360000.0,0.8078914141414142
NATH,87.1,18137.0,362850000.0,144930000.0,10502000.0,384000.0,6642000.0,164659000.0,4190000.0000000005,-0.52,81.59,1.06,0.0,0.0,0.0,57339000.0,-22.10250596658711
NATI,48.67,642362.0,6436000000.0,0.0,248825000.0,184592000.0,249715000.0,438413000.0,132210000.00000001,1.24,99.14,0.49,0.0,0.0,0.0,290164000.0,2.8770951516526733
NATR,9.35,17210.0,169301000.0,8230000.0,8888000.0,44047000.0,69106000.0,75463000.0,19130000.0,1.76,0.0,0.76,0.0,0.0,0.0,42910000.0,3.4104809200209094
NAUH,0.76,2674.0,21183000.0,19240000.0,3561000.0,0.0,25228000.0,31834000.0,24350000.0,0.1,0.0,0.5,0.0,0.0,0.0,5324000.0,0.05703285420944559
NAVG,70.05,429118.0,2057000000.0,263970000.00000003,368060000.0,0.0,0.0,3998657000.0,29770000.0,0.32,33.63,2.06,0.0,0.0,0.0,67084000.0,-122.79234128317098
NAVI,14.43,6257690.0,3738000000.0,104180000000.0,105122000000.0,0.0,0.0,111506000000.0,260329999.99999997,2.18,12.87,1.12,0.0,0.0,0.0,1518000000.0,-119.64237698305998
NBEV,7.85,101902743.0,303801000.0,9420000.0,7462065.0,7041775.0,5959703.0,14934124.0,49400000.0,4.89,0.0,0.33,0.0,0.0,0.0,285245.0,0.008669235829959513
NBIX,120.23,655827.0,10822000000.0,378880000.0,31127000.0,0.0,10811000.0,445453000.0,90470000.0,2.45,0.0,0.58,0.0,0.0,0.0,254712000.0,-1.7307919752404113
NBN,21.35,26621.0,200031000.0,40230000.0,0.0,2233000.0,6591000.0,1019306000.0,8230000.0,0.42,12.49,1.77,0.0,0.0,0.0,155902000.0,-103.97284325637911
NBRV,2.54,403362.0,168205000.0,592.0,5402000.0,0.0,1327000.0,13695000.0,66480000.00000001,0.42,0.0,2.13,0.0,0.0,0.0,86769000.0,1.180091756919374
NBTB,39.87,336090.0,1737000000.0,1050000000.0,0.0,4529000.0,81305000.0,8178635000.0,43650000.0,0.74,18.5,2.15,0.0,0.0,0.0,100664000.0,-183.1478006872852
NCBS,55.45,23272.0,528234000.00000006,77180000.0,0.0,1294000.0,47151000.0,2567554000.0,9640000.0,0.57,14.74,3.72,0.0,0.0,0.0,149933000.0,-245.8322614107884
NCMI,9.54,573476.0,1552000000.0,941500000.0,165000000.0,0.0,30700000.0,1149300000.0,79000000.0,0.66,810.0,0.01,0.0,0.0,0.0,30200000.0,-12.210759493670887
NCNA,23.78,34196.0,701682000.0,0.0,4301000.0,0.0,358000.0,2935000.0,31310000.0,0.66,0.0,1.17,0.0,0.0,0.0,86703000.0,2.789899393165123
NCOM,44.0,103294.0,897118000.0,32810000.000000004,0.0,1094000.0,52455000.0,2337718000.0,20620000.0,0.87,25.86,1.68,0.0,0.0,0.0,218836000.0,-100.18816682832201
NCSM,16.82,238273.0,724381000.0,25040000.0,49249000.0,33135000.0,23651000.0,94922000.0,44910000.0,0.87,108.99,0.15,0.0,0.0,0.0,33809000.0,0.357208862168782
NCTY,1.72,73259.0,28549000.0,67560000.0,7350368.0,0.0,20721252.0,819445350.0,16040000.0,2.96,0.0,2.39,0.0,0.0,0.0,142624020.0,-40.56030561097257
NDAQ,89.85,825863.0,14896000000.0,3850000000.0,423000000.0,0.0,400000000.0,9899000000.0,164510000.0,0.43,20.12,4.5,0.0,0.0,0.0,377000000.0,-53.52106254938909
NDLS,12.5,305977.0,547481000.0,63400000.0,2510000.0,9929000.0,152593000.0,149372000.0,43800000.0,-1.23,0.0,0.45,0.0,0.0,0.0,3361000.0,0.30659817351598173
NDRA,3.25,375455.0,12985000.0,423.26,6850.0,191680.0,241549.0,848214.0,3920000.0,-1.23,0.0,2.01,0.0,0.0,0.0,5601878.0,1.3000485969387756
NDRAW,3.25,375455.0,12985000.0,423.26,6850.0,191680.0,241549.0,848214.0,3920000.0,-1.23,0.0,2.01,0.0,0.0,0.0,5601878.0,1.3000485969387756
NDSN,145.3,254749.0,8446999999.999999,1560000000.0,505087000.0,264266000.0,346411000.0,2259046000.0,58150000.0,1.12,23.05,6.3,0.0,0.0,0.0,90383000.0,-22.550365434221842
NEBU,9.78,9.0,336187000.0,0.0,0.0,0.0,0.0,250601.0,27500000.0,1.12,0.0,0.0,0.0,0.0,0.0,25000.0,-0.008203672727272727
NEBUU,10.0749,70.0,346325000.0,0.0,0.0,0.0,0.0,250601.0,34380000.0,1.12,0.0,0.0,0.0,0.0,0.0,25000.0,-0.006561983711460152
NEBUW,10.0749,70.0,346325000.0,0.0,0.0,0.0,0.0,250601.0,34380000.0,1.12,0.0,0.0,0.0,0.0,0.0,25000.0,-0.006561983711460152
NEO,14.51,750495.0,1298000000.0,138530000.0,60427000.0,7474000.0,36504000.0,137807000.0,91440000.0,0.99,0.0,0.03,0.0,0.0,0.0,12821000.0,-0.43115430883639544
NEOG,90.43,291744.0,4634000000.0,0.0,79086000.0,76005000.0,73069000.0,57834000.0,51830000.0,1.11,73.88,1.21,0.0,0.0,0.0,83074000.0,3.7743777734902566
NEON,0.26,210535.0,17578000.0,1810000.0,1346000.0,1155000.0,3327000.0,5264000.0,58590000.0,0.01,0.0,0.08,0.0,0.0,0.0,5796000.0,0.0929510155316607
NEOS,5.0,309515.0,148370000.0,59910000.0,13671000.0,13459000.0,8203000.0,99463000.0,29670000.0,0.62,0.0,2.09,0.0,0.0,0.0,31969000.0,-1.4259605662285137
NEPT,4.72,2502961.0,344523000.0,3250000.0,5640444.0,5261329.0,41880847.0,12063184.0,78800000.0,1.71,30.78,0.14,0.0,0.0,0.0,24287107.0,0.7736772525380711
NERV,12.2,472365.0,471108000.0,1400000.0,0.0,0.0,50945.0,52101114.0,38770000.0,1.57,0.0,0.92,0.0,0.0,0.0,26051821.0,-0.6705790043848336
NESR,12.74,163683.0,1040000000.0,305670000.0,0.0,0.0,0.0,176778178.0,85560000.0,1.57,0.0,0.35,0.0,0.0,0.0,741096.0,-2.0574694015895276
NESRW,12.74,163683.0,1040000000.0,305670000.0,0.0,0.0,0.0,176778178.0,85560000.0,1.57,0.0,0.35,0.0,0.0,0.0,741096.0,-2.0574694015895276
NETE,5.45,60938.0,21223000.0,6470000.0,5472856.0,0.0,58268.0,19187902.0,3860000.0,-0.45,0.0,2.73,0.0,0.0,0.0,11285669.0,-0.9687365284974093
NEWA,10.13,122085.0,108198000.0,9030000.0,6050495.0,10279397.0,10449466.0,24354359.0,10810000.0,-0.45,38.5,0.26,0.0,0.0,0.0,3118080.0,-0.1026126965772433
NEWT,21.89,79849.0,404786000.0,250950000.0,0.0,0.0,0.0,0.0,18790000.0,1.11,9.36,2.3,0.0,0.0,0.0,0.0,0.0
NEWTI,25.75,0.0,441203000.0,250950000.0,0.0,0.0,0.0,0.0,18750000.0,1.32,11.25,2.302,0.0,0.0,0.0,0.0,0.0
NEWTZ,25.24,1404.0,440158000.0,250830000.0,0.0,0.0,0.0,0.0,17430000.0,1.16,10.94,2.31,0.0,0.0,0.0,0.0,0.0
NEXT,4.28,94452.0,512293000.0,0.0,0.0,0.0,73226000.0,12999000.0,109230000.0,0.06,0.0,0.47,0.0,0.0,0.0,35703000.0,0.8782385791449235
NFBK,16.13,93754.0,788493000.0,524340000.00000006,0.0,850000.0,25746000.0,3352540000.0,49130000.0,0.41,27.16,0.59,0.0,0.0,0.0,57839000.0,-66.52819051496031
NFEC,4.78,21760.0,36655000.0,6800000.0,12763730.0,2064231.0000000002,20013244.0,14136253.0,7570000.0,1.19,0.0,0.42,0.0,0.0,0.0,282154.0,2.2145387054161163
NFLX,365.36,8438559.0,157283000000.0,8340000000.0,0.0,0.0,319404000.0,15430786000.0,435460000.0,1.3,163.95,2.2,0.0,0.0,0.0,2822795000.0,-28.219783677031185
NFTY,36.89,28.0,157283000000.0,8340000000.0,0.0,0.0,319404000.0,15430786000.0,435460000.0,1.3,163.95,2.2,0.0,0.0,0.0,2822795000.0,-28.219783677031185
NGHC,25.87,275711.0,2808000000.0,705080000.0,1324321000.0,0.0,324049000.0,6486318000.0,107060000.0,0.38,20.93,1.25,0.0,0.0,0.0,292282000.0,-45.55152484588081
NGHCN,24.58,60674.0,2749000000.0,705080000.0,1324321000.0,0.0,324049000.0,6486318000.0,107060000.0,0.92,19.51,1.25,0.0,0.0,0.0,292282000.0,-45.55152484588081
NGHCO,24.6,27642.0,2768000000.0,705080000.0,1324321000.0,0.0,324049000.0,6486318000.0,107060000.0,-0.08,19.6,1.25,0.0,0.0,0.0,292282000.0,-45.55152484588081
NGHCP,24.89,4535.0,2789000000.0,705080000.0,1324321000.0,0.0,324049000.0,6486318000.0,107060000.0,-0.1,19.95,1.25,0.0,0.0,0.0,292282000.0,-45.55152484588081
NGHCZ,25.2951,12666.0,2785000000.0,705080000.0,1324321000.0,0.0,324049000.0,6486318000.0,107060000.0,0.92,20.21,1.253,0.0,0.0,0.0,292282000.0,-45.55152484588081
NH,1.56,489982.0,169542000.0,197890000.0,12076000.0,839000.0,18517000.0,255893000.0,109380000.0,-0.19,0.0,0.99,0.0,0.0,0.0,61660000.0,-1.5198345218504297
NHLD,3.48,16491.0,40721000.0,0.0,8919000.0,0.0,2397000.0,25495000.0,12490000.0,0.31,0.0,0.48,0.0,0.0,0.0,23508000.0,0.5683947157726181
NHLDW,3.48,16491.0,40721000.0,0.0,8919000.0,0.0,2397000.0,25495000.0,12490000.0,0.31,0.0,0.48,0.0,0.0,0.0,23508000.0,0.5683947157726181
NHTC,23.85,93171.0,273295000.0,0.0,0.0,8398000.0,1149000.0,68933000.0,11310000.0,2.75,13.19,1.83,0.0,0.0,0.0,135311000.0,6.341821396993811
NICE,113.31,153750.0,6816000000.0,451740000.0,259046000.0,9013000.0,83251000.0,1095525000.0,61210000.0,0.66,43.29,2.61,0.0,0.0,0.0,328302000.0,-7.926498938082013
NICK,12.39,7085.0,94989000.0,151000000.0,271381000.0,0.0,843000.0,175725000.0,7910000.0,0.84,0.0,0.06,0.0,0.0,0.0,2626000.0,3.954456384323641
NIHD,5.03,1263829.0,499336000.0,588340000.0,106715000.0,3163000.0,117262000.0,1227045000.0,100470000.0,-1.48,0.0,2.26,0.0,0.0,0.0,193888000.0,-8.303744898974818
NITE,27.78,121070.0,737070000.0,0.0,2756000.0,0.0,355000.0,9385000.0,28900000.0,-1.48,0.0,1.69,0.0,0.0,0.0,129404000.0,4.236712802768166
NK,3.34,152989.0,261386000.00000003,6850000.0,1258000.0,0.0,76726000.0,31596000.0,79210000.0,2.25,0.0,1.29,0.0,0.0,0.0,23872000.0,0.8830387577326095
NKSH,45.5,20445.0,320762000.0,0.0,0.0,2817000.0,8221000.0,1071861000.0,6960000.0,0.22,22.6,2.04,0.0,0.0,0.0,12926000.0,-150.76228448275862
NKTR,58.44,2128795.0,10176000000.0,246080000.0,0.0,0.0,0.0,0.0,172470000.0,2.94,10.97,5.38,0.0,0.0,0.0,0.0,0.0
NLNK,2.37,320873.0,88198000.0,167.0,0.0,0.0,0.0,0.0,37210000.0,1.27,0.0,1.98,0.0,0.0,0.0,0.0,0.0
NLST,0.44,21403410.0,86796000.0,17270000.0,2997000.0,4105000.0,459000.0,24116000.0,133530000.0,0.39,0.0,0.18,0.0,0.0,0.0,6720000.0,-0.09463603684565267
NMIH,22.85,1681597.0,1499000000.0,147260000.0,25179000.0,0.0,22802000.0,385771000.0,65760000.00000001,1.82,25.47,0.89,0.0,0.0,0.0,19196000.0,-4.940522354014598
NMRD,3.1,232837.0,623200000.0,0.0,77508.0,0.0,5770.0,2144437.0,205000000.0,-2.43,0.0,0.02,0.0,0.0,0.0,5733886.0,0.017821219512195122
NMRK,10.95,1546848.0,2604000000.0,1480000000.0,210471000.0,0.0,64822000.0,2029593000.0,138920000.0,-2.43,30.43,0.37,0.0,0.0,0.0,121027000.0,-12.135695004319032
NNBR,15.85,435869.0,433965000.0,1070000000.0000001,151699000.0,82617000.0,259280000.0,988899000.0,27730000.0,1.13,2.99,5.24,0.0,0.0,0.0,224446000.0,-12.624963937973314
NNDM,2.13,67263.0,40924000.0,0.0,1558000.0,8097000.0,17930000.0,11542000.0,94250000.0,2.47,0.0,1.07,0.0,0.0,0.0,21159000.0,0.3476286472148541
NODK,16.83,32915.0,382576000.0,0.0,36133000.0,0.0,5877000.0,121415000.0,22360000.0,2.47,21.88,0.78,0.0,0.0,0.0,27594000.0,-2.72112030411449
NOVN,2.8,27795.0,70309000.0,8029999.999999999,0.0,0.0,16624000.0,23356000.0,26040000.0,2.47,0.0,1.38,0.0,0.0,0.0,2524000.0,-0.16159754224270353
NOVT,72.3,252917.0,2447000000.0,237430000.0,81482000.0,91278000.0,61718000.0,368235000.0,34660000.0,1.5,140.92,0.5,0.0,0.0,0.0,100057000.0,-2.876788805539527
NRC,38.25,55970.0,932660000.0,39690000.0,15181000.0,0.0,12359000.0,37275000.0,24740000.0,1.64,43.63,0.86,0.0,0.0,0.0,34733000.0,0.8570230396119645
NRIM,43.3,21368.0,295537000.0,45600000.0,27562000.0,8651000.0,37867000.0,1326307000.0,6870000.0,0.58,19.2,2.24,0.0,0.0,0.0,76231000.0,-172.81106259097527
